date,store_id,sku_id,opening_stock
2026-08-11,LKO02,SKU016,325
2026-08-11,LKO02,SKU017,183
2026-08-11,LKO02,SKU018,235
2026-08-12,LKO02,SKU001,23
2026-08-12,LKO02,SKU002,40
2026-08-12,LKO02,SKU003,42
2026-08-12,LKO02,SKU004,32
2026-08-12,LKO02,SKU005,27
2026-08-12,LKO02,SKU006,22
2026-08-12,LKO02,SKU007,25
2026-08-12,LKO02,SKU008,21
2026-08-12,LKO02,SKU009,21
2026-08-12,LKO02,SKU010,43
2026-08-12,LKO02,SKU011,17
2026-08-12,LKO02,SKU012,30
2026-08-12,LKO02,SKU013,30
2026-08-12,LKO02,SKU014,61
2026-08-12,LKO02,SKU015,130
2026-08-12,LKO02,SKU016,343
2026-08-12,LKO02,SKU017,193
2026-08-12,LKO02,SKU018,242
2026-08-13,LKO02,SKU001,21
2026-08-13,LKO02,SKU002,25
2026-08-13,LKO02,SKU003,15
2026-08-13,LKO02,SKU004,35
2026-08-13,LKO02,SKU005,32
2026-08-13,LKO02,SKU006,21
2026-08-13,LKO02,SKU007,42
2026-08-13,LKO02,SKU008,42
2026-08-13,LKO02,SKU009,27
2026-08-13,LKO02,SKU010,17
2026-08-13,LKO02,SKU011,23
2026-08-13,LKO02,SKU012,31
2026-08-13,LKO02,SKU013,16
2026-08-13,LKO02,SKU014,50
2026-08-13,LKO02,SKU015,121
2026-08-13,LKO02,SKU016,353
2026-08-13,LKO02,SKU017,210
2026-08-13,LKO02,SKU018,261
2026-08-14,LKO02,SKU001,41
2026-08-14,LKO02,SKU002,27
2026-08-14,LKO02,SKU003,44
2026-08-14,LKO02,SKU004,33
2026-08-14,LKO02,SKU005,17
2026-08-14,LKO02,SKU006,34
2026-08-14,LKO02,SKU007,17
2026-08-14,LKO02,SKU008,30
2026-08-14,LKO02,SKU009,44
2026-08-14,LKO02,SKU010,26
2026-08-14,LKO02,SKU011,32
2026-08-14,LKO02,SKU012,43
2026-08-14,LKO02,SKU013,44
2026-08-14,LKO02,SKU014,54
2026-08-14,LKO02,SKU015,122
2026-08-14,LKO02,SKU016,382
2026-08-14,LKO02,SKU017,234
2026-08-14,LKO02,SKU018,292
2026-08-15,LKO02,SKU001,27
2026-08-15,LKO02,SKU002,30
2026-08-15,LKO02,SKU003,35
2026-08-15,LKO02,SKU004,39
2026-08-15,LKO02,SKU005,29
2026-08-15,LKO02,SKU006,33
2026-08-15,LKO02,SKU007,44
2026-08-15,LKO02,SKU008,21
2026-08-15,LKO02,SKU009,19
2026-08-15,LKO02,SKU010,28
2026-08-15,LKO02,SKU011,44
2026-08-15,LKO02,SKU012,37
2026-08-15,LKO02,SKU013,33
2026-08-15,LKO02,SKU014,69
2026-08-15,LKO02,SKU015,106
2026-08-15,LKO02,SKU016,416
2026-08-15,LKO02,SKU017,248
2026-08-15,LKO02,SKU018,305
2026-08-16,LKO02,SKU001,17
2026-08-16,LKO02,SKU002,28
2026-08-16,LKO02,SKU003,23
2026-08-16,LKO02,SKU004,30
2026-08-16,LKO02,SKU005,39
2026-08-16,LKO02,SKU006,19
2026-08-16,LKO02,SKU007,44
2026-08-16,LKO02,SKU008,27
2026-08-16,LKO02,SKU009,41
2026-08-16,LKO02,SKU010,35
2026-08-16,LKO02,SKU011,22
2026-08-16,LKO02,SKU012,43
2026-08-16,LKO02,SKU013,33
2026-08-16,LKO02,SKU014,68
2026-08-16,LKO02,SKU015,105
2026-08-16,LKO02,SKU016,431
2026-08-16,LKO02,SKU017,247
2026-08-16,LKO02,SKU018,316
2026-08-17,LKO02,SKU001,25
2026-08-17,LKO02,SKU002,20
2026-08-17,LKO02,SKU003,42
2026-08-17,LKO02,SKU004,31
2026-08-17,LKO02,SKU005,32
2026-08-17,LKO02,SKU006,25
2026-08-17,LKO02,SKU007,23
2026-08-17,LKO02,SKU008,41
2026-08-17,LKO02,SKU009,43
2026-08-17,LKO02,SKU010,26
2026-08-17,LKO02,SKU011,27
2026-08-17,LKO02,SKU012,17
2026-08-17,LKO02,SKU013,39
2026-08-17,LKO02,SKU014,75
2026-08-17,LKO02,SKU015,94
2026-08-17,LKO02,SKU016,457
2026-08-17,LKO02,SKU017,258
2026-08-17,LKO02,SKU018,345
2026-08-18,LKO02,SKU001,33
2026-08-18,LKO02,SKU002,42
2026-08-18,LKO02,SKU003,37
2026-08-18,LKO02,SKU004,15
2026-08-18,LKO02,SKU005,32
2026-08-18,LKO02,SKU006,17
2026-08-18,LKO02,SKU007,28
2026-08-18,LKO02,SKU008,19
2026-08-18,LKO02,SKU009,24
2026-08-18,LKO02,SKU010,18
2026-08-18,LKO02,SKU011,26
2026-08-18,LKO02,SKU012,44
2026-08-18,LKO02,SKU013,33
2026-08-18,LKO02,SKU014,78
2026-08-18,LKO02,SKU015,87
2026-08-18,LKO02,SKU016,474
2026-08-18,LKO02,SKU017,277
2026-08-18,LKO02,SKU018,354
2026-08-19,LKO02,SKU001,31
2026-08-19,LKO02,SKU002,16
2026-08-19,LKO02,SKU003,31
2026-08-19,LKO02,SKU004,30
2026-08-19,LKO02,SKU005,21
2026-08-19,LKO02,SKU006,18
2026-08-19,LKO02,SKU007,27
2026-08-19,LKO02,SKU008,34
2026-08-19,LKO02,SKU009,18
2026-08-19,LKO02,SKU010,19
2026-08-19,LKO02,SKU011,30
2026-08-19,LKO02,SKU012,42
2026-08-19,LKO02,SKU013,23
2026-08-19,LKO02,SKU014,70
2026-08-19,LKO02,SKU015,89
2026-08-19,LKO02,SKU016,493
2026-08-19,LKO02,SKU017,293
2026-08-19,LKO02,SKU018,364
2026-08-20,LKO02,SKU001,17
2026-08-20,LKO02,SKU002,37
2026-08-20,LKO02,SKU003,35
2026-08-20,LKO02,SKU004,34
2026-08-20,LKO02,SKU005,18
2026-08-20,LKO02,SKU006,21
2026-08-20,LKO02,SKU007,15
2026-08-20,LKO02,SKU008,22
2026-08-20,LKO02,SKU009,41
2026-08-20,LKO02,SKU010,31
2026-08-20,LKO02,SKU011,36
2026-08-20,LKO02,SKU012,34
2026-08-20,LKO02,SKU013,25
2026-08-20,LKO02,SKU014,59
2026-08-20,LKO02,SKU015,91
2026-08-20,LKO02,SKU016,514
2026-08-20,LKO02,SKU017,312
2026-08-20,LKO02,SKU018,384
2026-08-21,LKO02,SKU001,26
2026-08-21,LKO02,SKU002,43
2026-08-21,LKO02,SKU003,34
2026-08-21,LKO02,SKU004,32
2026-08-21,LKO02,SKU005,31
2026-08-21,LKO02,SKU006,34
2026-08-21,LKO02,SKU007,22
2026-08-21,LKO02,SKU008,39
2026-08-21,LKO02,SKU009,15
2026-08-21,LKO02,SKU010,18
2026-08-21,LKO02,SKU011,26
2026-08-21,LKO02,SKU012,30
2026-08-21,LKO02,SKU013,19
2026-08-21,LKO02,SKU014,63
2026-08-21,LKO02,SKU015,94
2026-08-21,LKO02,SKU016,538
2026-08-21,LKO02,SKU017,336
2026-08-21,LKO02,SKU018,401
2026-08-22,LKO02,SKU001,20
2026-08-22,LKO02,SKU002,42
2026-08-22,LKO02,SKU003,29
2026-08-22,LKO02,SKU004,26
2026-08-22,LKO02,SKU005,23
2026-08-22,LKO02,SKU006,18
2026-08-22,LKO02,SKU007,20
2026-08-22,LKO02,SKU008,32
2026-08-22,LKO02,SKU009,41
2026-08-22,LKO02,SKU010,44
2026-08-22,LKO02,SKU011,20
2026-08-22,LKO02,SKU012,44
2026-08-22,LKO02,SKU013,15
2026-08-22,LKO02,SKU014,63
2026-08-22,LKO02,SKU015,110
2026-08-22,LKO02,SKU016,547
2026-08-22,LKO02,SKU017,372
2026-08-22,LKO02,SKU018,416
2026-08-23,LKO02,SKU001,36
2026-08-23,LKO02,SKU002,37
2026-08-23,LKO02,SKU003,41
2026-08-23,LKO02,SKU004,35
2026-08-23,LKO02,SKU005,19
2026-08-23,LKO02,SKU006,25
2026-08-23,LKO02,SKU007,22
2026-08-23,LKO02,SKU008,28
2026-08-23,LKO02,SKU009,44
2026-08-23,LKO02,SKU010,16
2026-08-23,LKO02,SKU011,34
2026-08-23,LKO02,SKU012,21
2026-08-23,LKO02,SKU013,41
2026-08-23,LKO02,SKU014,39
2026-08-23,LKO02,SKU015,97
2026-08-23,LKO02,SKU016,582
2026-08-23,LKO02,SKU017,384
2026-08-23,LKO02,SKU018,434
2026-08-24,LKO02,SKU001,15
2026-08-24,LKO02,SKU002,23
2026-08-24,LKO02,SKU003,27
2026-08-24,LKO02,SKU004,37
2026-08-24,LKO02,SKU005,15
2026-08-24,LKO02,SKU006,39
2026-08-24,LKO02,SKU007,20
2026-08-24,LKO02,SKU008,28
2026-08-24,LKO02,SKU009,42
2026-08-24,LKO02,SKU010,39
2026-08-24,LKO02,SKU011,21
2026-08-24,LKO02,SKU012,37
2026-08-24,LKO02,SKU013,25
2026-08-24,LKO02,SKU014,21
2026-08-24,LKO02,SKU015,112
2026-08-24,LKO02,SKU016,609
2026-08-24,LKO02,SKU017,401
2026-08-24,LKO02,SKU018,460
2026-08-25,LKO02,SKU001,32
2026-08-25,LKO02,SKU002,24
2026-08-25,LKO02,SKU003,20
2026-08-25,LKO02,SKU004,19
2026-08-25,LKO02,SKU005,27
2026-08-25,LKO02,SKU006,37
2026-08-25,LKO02,SKU007,39
2026-08-25,LKO02,SKU008,21
2026-08-25,LKO02,SKU009,25
2026-08-25,LKO02,SKU010,39
2026-08-25,LKO02,SKU011,27
2026-08-25,LKO02,SKU012,19
2026-08-25,LKO02,SKU013,44
2026-08-25,LKO02,SKU014,33
2026-08-25,LKO02,SKU015,119
2026-08-25,LKO02,SKU016,620
2026-08-25,LKO02,SKU017,404
2026-08-25,LKO02,SKU018,486
2026-08-26,LKO02,SKU001,20
2026-08-26,LKO02,SKU002,18
2026-08-26,LKO02,SKU003,25
2026-08-26,LKO02,SKU004,39
2026-08-26,LKO02,SKU005,34
2026-08-26,LKO02,SKU006,23
2026-08-26,LKO02,SKU007,39
2026-08-26,LKO02,SKU008,19
2026-08-26,LKO02,SKU009,23
2026-08-26,LKO02,SKU010,23
2026-08-26,LKO02,SKU011,26
2026-08-26,LKO02,SKU012,33
2026-08-26,LKO02,SKU013,37
2026-08-26,LKO02,SKU014,45
2026-08-26,LKO02,SKU015,105
2026-08-26,LKO02,SKU016,635
2026-08-26,LKO02,SKU017,420
2026-08-26,LKO02,SKU018,507
2026-08-27,LKO02,SKU001,33
2026-08-27,LKO02,SKU002,28
2026-08-27,LKO02,SKU003,19
2026-08-27,LKO02,SKU004,22
2026-08-27,LKO02,SKU005,29
2026-08-27,LKO02,SKU006,31
2026-08-27,LKO02,SKU007,18
2026-08-27,LKO02,SKU008,24
2026-08-27,LKO02,SKU009,30
2026-08-27,LKO02,SKU010,22
2026-08-27,LKO02,SKU011,25
2026-08-27,LKO02,SKU012,43
2026-08-27,LKO02,SKU013,43
2026-08-27,LKO02,SKU014,43
2026-08-27,LKO02,SKU015,110
2026-08-27,LKO02,SKU016,644
2026-08-27,LKO02,SKU017,428
2026-08-27,LKO02,SKU018,523
2026-08-28,LKO02,SKU001,16
2026-08-28,LKO02,SKU002,37
2026-08-28,LKO02,SKU003,30
2026-08-28,LKO02,SKU004,38
2026-08-28,LKO02,SKU005,18
2026-08-28,LKO02,SKU006,32
2026-08-28,LKO02,SKU007,27
2026-08-28,LKO02,SKU008,39
2026-08-28,LKO02,SKU009,33
2026-08-28,LKO02,SKU010,27
2026-08-28,LKO02,SKU011,33
2026-08-28,LKO02,SKU012,23
2026-08-28,LKO02,SKU013,53
2026-08-28,LKO02,SKU014,35
2026-08-28,LKO02,SKU015,126
2026-08-28,LKO02,SKU016,658
2026-08-28,LKO02,SKU017,458
2026-08-28,LKO02,SKU018,553
2026-08-29,LKO02,SKU001,32
2026-08-29,LKO02,SKU002,22
2026-08-29,LKO02,SKU003,25
2026-08-29,LKO02,SKU004,30
2026-08-29,LKO02,SKU005,16
2026-08-29,LKO02,SKU006,37
2026-08-29,LKO02,SKU007,36
2026-08-29,LKO02,SKU008,37
2026-08-29,LKO02,SKU009,23
2026-08-29,LKO02,SKU010,35
2026-08-29,LKO02,SKU011,37
2026-08-29,LKO02,SKU012,41
2026-08-29,LKO02,SKU013,60
2026-08-29,LKO02,SKU014,36
2026-08-29,LKO02,SKU015,135
2026-08-29,LKO02,SKU016,686
2026-08-29,LKO02,SKU017,480
2026-08-29,LKO02,SKU018,566
2026-08-30,LKO02,SKU001,16
2026-08-30,LKO02,SKU002,26
2026-08-30,LKO02,SKU003,23
2026-08-30,LKO02,SKU004,29
2026-08-30,LKO02,SKU005,23
2026-08-30,LKO02,SKU006,17
2026-08-30,LKO02,SKU007,41
2026-08-30,LKO02,SKU008,27
2026-08-30,LKO02,SKU009,35
2026-08-30,LKO02,SKU010,40
2026-08-30,LKO02,SKU011,16
2026-08-30,LKO02,SKU012,42
2026-08-30,LKO02,SKU013,24
2026-08-30,LKO02,SKU014,41
2026-08-30,LKO02,SKU015,125
2026-08-30,LKO02,SKU016,707
2026-08-30,LKO02,SKU017,490
2026-08-30,LKO02,SKU018,570
2026-08-01,LKO03,SKU001,92
2026-08-01,LKO03,SKU002,121
2026-08-01,LKO03,SKU003,138
2026-08-01,LKO03,SKU004,100
2026-08-01,LKO03,SKU005,113
2026-08-01,LKO03,SKU006,136
2026-08-01,LKO03,SKU007,98
2026-08-01,LKO03,SKU008,69
2026-08-01,LKO03,SKU009,149
2026-08-01,LKO03,SKU010,156
2026-08-01,LKO03,SKU011,142
2026-08-01,LKO03,SKU012,147
2026-08-01,LKO03,SKU013,140
2026-08-01,LKO03,SKU014,91
2026-08-01,LKO03,SKU015,100
2026-08-01,LKO03,SKU016,135
2026-08-01,LKO03,SKU017,135
2026-08-01,LKO03,SKU018,79
2026-08-02,LKO03,SKU001,25
2026-08-02,LKO03,SKU002,86
2026-08-02,LKO03,SKU003,111
2026-08-02,LKO03,SKU004,20
2026-08-02,LKO03,SKU005,30
2026-08-02,LKO03,SKU006,59
2026-08-02,LKO03,SKU007,40
2026-08-02,LKO03,SKU008,33
2026-08-02,LKO03,SKU009,104
2026-08-02,LKO03,SKU010,96
2026-08-02,LKO03,SKU011,129
2026-08-02,LKO03,SKU012,82
2026-08-02,LKO03,SKU013,150
2026-08-02,LKO03,SKU014,100
2026-08-02,LKO03,SKU015,123
2026-08-02,LKO03,SKU016,153
2026-08-02,LKO03,SKU017,137
2026-08-02,LKO03,SKU018,103
2026-08-03,LKO03,SKU001,26
2026-08-03,LKO03,SKU002,60
2026-08-03,LKO03,SKU003,64
2026-08-03,LKO03,SKU004,31
2026-08-03,LKO03,SKU005,36
2026-08-03,LKO03,SKU006,18
2026-08-03,LKO03,SKU007,39
2026-08-03,LKO03,SKU008,32
2026-08-03,LKO03,SKU009,66
2026-08-03,LKO03,SKU010,43
2026-08-03,LKO03,SKU011,110
2026-08-03,LKO03,SKU012,22
2026-08-03,LKO03,SKU013,149
2026-08-03,LKO03,SKU014,99
2026-08-03,LKO03,SKU015,141
2026-08-03,LKO03,SKU016,168
2026-08-03,LKO03,SKU017,164
2026-08-03,LKO03,SKU018,109
2026-08-04,LKO03,SKU001,26
2026-08-04,LKO03,SKU002,23
2026-08-04,LKO03,SKU003,20
2026-08-04,LKO03,SKU004,38
2026-08-04,LKO03,SKU005,33
2026-08-04,LKO03,SKU006,41
2026-08-04,LKO03,SKU007,37
2026-08-04,LKO03,SKU008,31
2026-08-04,LKO03,SKU009,57
2026-08-04,LKO03,SKU010,44
2026-08-04,LKO03,SKU011,106
2026-08-04,LKO03,SKU012,15
2026-08-04,LKO03,SKU013,155
2026-08-04,LKO03,SKU014,102
2026-08-04,LKO03,SKU015,161
2026-08-04,LKO03,SKU016,196
2026-08-04,LKO03,SKU017,195
2026-08-04,LKO03,SKU018,135
2026-08-05,LKO03,SKU001,29
2026-08-05,LKO03,SKU002,31
2026-08-05,LKO03,SKU003,16
2026-08-05,LKO03,SKU004,30
2026-08-05,LKO03,SKU005,38
2026-08-05,LKO03,SKU006,43
2026-08-05,LKO03,SKU007,19
2026-08-05,LKO03,SKU008,26
2026-08-05,LKO03,SKU009,34
2026-08-05,LKO03,SKU010,16
2026-08-05,LKO03,SKU011,100
2026-08-05,LKO03,SKU012,42
2026-08-05,LKO03,SKU013,155
2026-08-05,LKO03,SKU014,130
2026-08-05,LKO03,SKU015,181
2026-08-05,LKO03,SKU016,210
2026-08-05,LKO03,SKU017,229
2026-08-05,LKO03,SKU018,152
2026-08-06,LKO03,SKU001,27
2026-08-06,LKO03,SKU002,29
2026-08-06,LKO03,SKU003,35
2026-08-06,LKO03,SKU004,37
2026-08-06,LKO03,SKU005,43
2026-08-06,LKO03,SKU006,29
2026-08-06,LKO03,SKU007,31
2026-08-06,LKO03,SKU008,15
2026-08-06,LKO03,SKU009,22
2026-08-06,LKO03,SKU010,21
2026-08-06,LKO03,SKU011,107
2026-08-06,LKO03,SKU012,15
2026-08-06,LKO03,SKU013,158
2026-08-06,LKO03,SKU014,129
2026-08-06,LKO03,SKU015,197
2026-08-06,LKO03,SKU016,231
2026-08-06,LKO03,SKU017,262
2026-08-06,LKO03,SKU018,186
2026-08-07,LKO03,SKU001,44
2026-08-07,LKO03,SKU002,33
2026-08-07,LKO03,SKU003,44
2026-08-07,LKO03,SKU004,22
2026-08-07,LKO03,SKU005,15
2026-08-07,LKO03,SKU006,30
2026-08-07,LKO03,SKU007,16
2026-08-07,LKO03,SKU008,23
2026-08-07,LKO03,SKU009,20
2026-08-07,LKO03,SKU010,21
2026-08-07,LKO03,SKU011,92
2026-08-07,LKO03,SKU012,40
2026-08-07,LKO03,SKU013,155
2026-08-07,LKO03,SKU014,146
2026-08-07,LKO03,SKU015,208
2026-08-07,LKO03,SKU016,265
2026-08-07,LKO03,SKU017,290
2026-08-07,LKO03,SKU018,215
2026-08-08,LKO03,SKU001,18
2026-08-08,LKO03,SKU002,18
2026-08-08,LKO03,SKU003,15
2026-08-08,LKO03,SKU004,17
2026-08-08,LKO03,SKU005,34
2026-08-08,LKO03,SKU006,18
2026-08-08,LKO03,SKU007,27
2026-08-08,LKO03,SKU008,33
2026-08-08,LKO03,SKU009,38
2026-08-08,LKO03,SKU010,20
2026-08-08,LKO03,SKU011,97
2026-08-08,LKO03,SKU012,25
2026-08-08,LKO03,SKU013,170
2026-08-08,LKO03,SKU014,166
2026-08-08,LKO03,SKU015,200
2026-08-08,LKO03,SKU016,288
2026-08-08,LKO03,SKU017,301
2026-08-08,LKO03,SKU018,239
2026-08-09,LKO03,SKU001,22
2026-08-09,LKO03,SKU002,23
2026-08-09,LKO03,SKU003,38
2026-08-09,LKO03,SKU004,27
2026-08-09,LKO03,SKU005,28
2026-08-09,LKO03,SKU006,29
2026-08-09,LKO03,SKU007,35
2026-08-09,LKO03,SKU008,37
2026-08-09,LKO03,SKU009,34
2026-08-09,LKO03,SKU010,19
2026-08-09,LKO03,SKU011,114
2026-08-09,LKO03,SKU012,21
2026-08-09,LKO03,SKU013,173
2026-08-09,LKO03,SKU014,160
2026-08-09,LKO03,SKU015,196
2026-08-09,LKO03,SKU016,321
2026-08-09,LKO03,SKU017,329
2026-08-09,LKO03,SKU018,246
2026-08-10,LKO03,SKU001,17
2026-08-10,LKO03,SKU002,40
2026-08-10,LKO03,SKU003,27
2026-08-10,LKO03,SKU004,30
2026-08-10,LKO03,SKU005,19
2026-08-10,LKO03,SKU006,23
2026-08-10,LKO03,SKU007,38
2026-08-10,LKO03,SKU008,37
2026-08-10,LKO03,SKU009,33
2026-08-10,LKO03,SKU010,29
2026-08-10,LKO03,SKU011,108
2026-08-10,LKO03,SKU012,39
2026-08-10,LKO03,SKU013,174
2026-08-10,LKO03,SKU014,166
2026-08-10,LKO03,SKU015,211
2026-08-10,LKO03,SKU016,354
2026-08-10,LKO03,SKU017,349
2026-08-10,LKO03,SKU018,251
2026-08-11,LKO03,SKU001,25
2026-08-11,LKO03,SKU002,29
2026-08-11,LKO03,SKU003,28
2026-08-11,LKO03,SKU004,39
2026-08-11,LKO03,SKU005,29
2026-08-11,LKO03,SKU006,15
2026-08-11,LKO03,SKU007,26
2026-08-11,LKO03,SKU008,23
2026-08-11,LKO03,SKU009,32
2026-08-11,LKO03,SKU010,43
2026-08-11,LKO03,SKU011,113
2026-08-11,LKO03,SKU012,44
2026-08-11,LKO03,SKU013,166
2026-08-11,LKO03,SKU014,169
2026-08-11,LKO03,SKU015,223
2026-08-11,LKO03,SKU016,389
2026-08-11,LKO03,SKU017,380
2026-08-11,LKO03,SKU018,259
2026-08-12,LKO03,SKU001,31
2026-08-12,LKO03,SKU002,22
2026-08-12,LKO03,SKU003,44
2026-08-12,LKO03,SKU004,33
2026-08-12,LKO03,SKU005,31
2026-08-12,LKO03,SKU006,36
2026-08-12,LKO03,SKU007,20
2026-08-12,LKO03,SKU008,32
2026-08-12,LKO03,SKU009,44
2026-08-12,LKO03,SKU010,19
2026-08-12,LKO03,SKU011,130
2026-08-12,LKO03,SKU012,29
2026-08-12,LKO03,SKU013,179
2026-08-12,LKO03,SKU014,189
2026-08-12,LKO03,SKU015,243
2026-08-12,LKO03,SKU016,403
2026-08-12,LKO03,SKU017,399
2026-08-12,LKO03,SKU018,269
2026-08-13,LKO03,SKU001,33
2026-08-13,LKO03,SKU002,43
2026-08-13,LKO03,SKU003,42
2026-08-13,LKO03,SKU004,31
2026-08-13,LKO03,SKU005,31
2026-08-13,LKO03,SKU006,26
2026-08-13,LKO03,SKU007,34
2026-08-13,LKO03,SKU008,38
2026-08-13,LKO03,SKU009,35
2026-08-13,LKO03,SKU010,38
2026-08-13,LKO03,SKU011,119
2026-08-13,LKO03,SKU012,36
2026-08-13,LKO03,SKU013,194
2026-08-13,LKO03,SKU014,196
2026-08-13,LKO03,SKU015,267
2026-08-13,LKO03,SKU016,420
2026-08-13,LKO03,SKU017,429
2026-08-13,LKO03,SKU018,291
2026-08-14,LKO03,SKU001,21
2026-08-14,LKO03,SKU002,29
2026-08-14,LKO03,SKU003,15
2026-08-14,LKO03,SKU004,38
2026-08-14,LKO03,SKU005,40
2026-08-14,LKO03,SKU006,25
2026-08-14,LKO03,SKU007,43
2026-08-14,LKO03,SKU008,17
2026-08-14,LKO03,SKU009,35
2026-08-14,LKO03,SKU010,26
2026-08-14,LKO03,SKU011,115
2026-08-14,LKO03,SKU012,38
2026-08-14,LKO03,SKU013,187
2026-08-14,LKO03,SKU014,200
2026-08-14,LKO03,SKU015,284
2026-08-14,LKO03,SKU016,454
2026-08-14,LKO03,SKU017,441
2026-08-14,LKO03,SKU018,328
2026-08-15,LKO03,SKU001,35
2026-08-15,LKO03,SKU002,18
2026-08-15,LKO03,SKU003,39
2026-08-15,LKO03,SKU004,19
2026-08-15,LKO03,SKU005,19
2026-08-15,LKO03,SKU006,15
2026-08-15,LKO03,SKU007,42
2026-08-15,LKO03,SKU008,22
2026-08-15,LKO03,SKU009,36
2026-08-15,LKO03,SKU010,23
2026-08-15,LKO03,SKU011,117
2026-08-15,LKO03,SKU012,26
2026-08-15,LKO03,SKU013,183
2026-08-15,LKO03,SKU014,199
2026-08-15,LKO03,SKU015,309
2026-08-15,LKO03,SKU016,473
2026-08-15,LKO03,SKU017,464
2026-08-15,LKO03,SKU018,341
2026-08-16,LKO03,SKU001,41
2026-08-16,LKO03,SKU002,29
2026-08-16,LKO03,SKU003,32
2026-08-16,LKO03,SKU004,40
2026-08-16,LKO03,SKU005,18
2026-08-16,LKO03,SKU006,20
2026-08-16,LKO03,SKU007,42
2026-08-16,LKO03,SKU008,21
2026-08-16,LKO03,SKU009,18
2026-08-16,LKO03,SKU010,23
2026-08-16,LKO03,SKU011,120
2026-08-16,LKO03,SKU012,37
2026-08-16,LKO03,SKU013,202
2026-08-16,LKO03,SKU014,200
2026-08-16,LKO03,SKU015,303
2026-08-16,LKO03,SKU016,511
2026-08-16,LKO03,SKU017,491
2026-08-16,LKO03,SKU018,370
2026-08-17,LKO03,SKU001,35
2026-08-17,LKO03,SKU002,27
2026-08-17,LKO03,SKU003,28
2026-08-17,LKO03,SKU004,24
2026-08-17,LKO03,SKU005,32
2026-08-17,LKO03,SKU006,31
2026-08-17,LKO03,SKU007,18
2026-08-17,LKO03,SKU008,40
2026-08-17,LKO03,SKU009,15
2026-08-17,LKO03,SKU010,21
2026-08-17,LKO03,SKU011,140
2026-08-17,LKO03,SKU012,42
2026-08-17,LKO03,SKU013,202
2026-08-17,LKO03,SKU014,194
2026-08-17,LKO03,SKU015,320
2026-08-17,LKO03,SKU016,540
2026-08-17,LKO03,SKU017,501
2026-08-17,LKO03,SKU018,389
2026-08-18,LKO03,SKU001,42
2026-08-18,LKO03,SKU002,41
2026-08-18,LKO03,SKU003,29
2026-08-18,LKO03,SKU004,42
2026-08-18,LKO03,SKU005,42
2026-08-18,LKO03,SKU006,25
2026-08-18,LKO03,SKU007,31
2026-08-18,LKO03,SKU008,15
2026-08-18,LKO03,SKU009,34
2026-08-18,LKO03,SKU010,32
2026-08-18,LKO03,SKU011,151
2026-08-18,LKO03,SKU012,27
2026-08-18,LKO03,SKU013,203
2026-08-18,LKO03,SKU014,210
2026-08-18,LKO03,SKU015,337
2026-08-18,LKO03,SKU016,565
2026-08-18,LKO03,SKU017,524
2026-08-18,LKO03,SKU018,425
2026-08-19,LKO03,SKU001,40
2026-08-19,LKO03,SKU002,19
2026-08-19,LKO03,SKU003,32
2026-08-19,LKO03,SKU004,15
2026-08-19,LKO03,SKU005,31
2026-08-19,LKO03,SKU006,36
2026-08-19,LKO03,SKU007,23
2026-08-19,LKO03,SKU008,30
2026-08-19,LKO03,SKU009,26
2026-08-19,LKO03,SKU010,28
2026-08-19,LKO03,SKU011,147
2026-08-19,LKO03,SKU012,35
2026-08-19,LKO03,SKU013,198
2026-08-19,LKO03,SKU014,202
2026-08-19,LKO03,SKU015,349
2026-08-19,LKO03,SKU016,599
2026-08-19,LKO03,SKU017,529
2026-08-19,LKO03,SKU018,455
2026-08-20,LKO03,SKU001,16
2026-08-20,LKO03,SKU002,40
2026-08-20,LKO03,SKU003,38
2026-08-20,LKO03,SKU004,39
2026-08-20,LKO03,SKU005,30
2026-08-20,LKO03,SKU006,19
2026-08-20,LKO03,SKU007,31
2026-08-20,LKO03,SKU008,30
2026-08-20,LKO03,SKU009,39
2026-08-20,LKO03,SKU010,42
2026-08-20,LKO03,SKU011,159
2026-08-20,LKO03,SKU012,19
2026-08-20,LKO03,SKU013,198
2026-08-20,LKO03,SKU014,229
2026-08-20,LKO03,SKU015,377
2026-08-20,LKO03,SKU016,630
2026-08-20,LKO03,SKU017,534
2026-08-20,LKO03,SKU018,464
2026-08-21,LKO03,SKU001,29
2026-08-21,LKO03,SKU002,27
2026-08-21,LKO03,SKU003,29
2026-08-21,LKO03,SKU004,41
2026-08-21,LKO03,SKU005,28
2026-08-21,LKO03,SKU006,33
2026-08-21,LKO03,SKU007,16
2026-08-21,LKO03,SKU008,38
2026-08-21,LKO03,SKU009,24
2026-08-21,LKO03,SKU010,26
2026-08-21,LKO03,SKU011,176
2026-08-21,LKO03,SKU012,42
2026-08-21,LKO03,SKU013,216
2026-08-21,LKO03,SKU014,241
2026-08-21,LKO03,SKU015,400
2026-08-21,LKO03,SKU016,659
2026-08-21,LKO03,SKU017,559
2026-08-21,LKO03,SKU018,475
2026-08-22,LKO03,SKU001,43
2026-08-22,LKO03,SKU002,29
2026-08-22,LKO03,SKU003,39
2026-08-22,LKO03,SKU004,21
2026-08-22,LKO03,SKU005,36
2026-08-22,LKO03,SKU006,40
2026-08-22,LKO03,SKU007,35
2026-08-22,LKO03,SKU008,25
2026-08-22,LKO03,SKU009,27
2026-08-22,LKO03,SKU010,18
2026-08-22,LKO03,SKU011,193
2026-08-22,LKO03,SKU012,19
